20140101_N,max_ndvi,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,Label
1146.47,7540.77,5511.24,614.922,7540.77,5235.86,353.482,482.167,841.216,6043.13,974.577,434.672,344.037,1117.64,421.866,1045.56,378.782,1465.47,3524.76,1569.86,4156.87,621.75,3581.27,321.861,839.681,697.065,3923.96,370.98,0
7627.66,7712.02,1933.84,7051.8,6400.72,5468.03,6718.3,1411.56,6348.95,7712.02,5291.78,7580.42,6246.89,2993.82,5633.14,1067.07,650.086,1144.27,6648.87,7203.6,2898.69,710.127,3045.63,1271.6,6394.07,1755.82,5949.37,2410.22,0
3401.54,6736.58,3793.31,4526.21,745.9839999999998,3446.49,755.591,3924.11,3536.4,6051.32,6693.65,6736.58,1944.4,2688.96,2307.85,4288.32,2964.46,3399.84,2796.35,1623.04,3222.55,2166.95,635.5,1486.21,1231.12,498.579,3379.5,2629.31,3
6660.57,8074.19,6586.11,1677.13,3588.98,1339.84,6973.02,7304.35,1851.77,7527.87,7609.14,7701.57,4075.91,8074.19,645.99,1669.62,861.802,747.716,1245.77,7950.99,425.106,2817.14,3606.91,6798.64,2004.98,7386.18,7236.47,5431.78,0
629.531,8187.64,6346.61,8187.64,2514.78,7721.13,7776.45,7947.34,5343.64,7878.56,7709.6,7559.45,4360.71,8058.99,4648.12,6904.16,3797.64,553.5369999999998,1181.55,7982.11,290.164,3114.86,4868.12,775.3889999999999,7839.19,3825.86,7631.2,7363.53,0
3714.16,8166.46,4882.79,7107.89,8065.0,7577.06,1666.1,2616.67,4285.71,6050.11,7772.55,4592.76,954.544,8166.46,7300.92,4817.95,794.3589999999998,884.448,3309.55,8036.95,6721.51,4651.42,848.395,6203.21,817.915,6063.95,7442.75,706.363,0
556.365,8040.22,7666.61,884.252,7286.15,8040.22,159.791,630.475,3948.84,7274.59,420.539,211.284,344.927,1618.79,826.7180000000002,1090.44,299.603,1262.75,3556.5,471.43300000000005,802.942,423.923,6228.45,336.145,3749.43,433.486,6456.37,278.36400000000003,0
482.406,7894.39,7672.31,4174.71,868.7289999999998,7793.45,580.494,7305.6,708.196,5304.02,2157.58,6166.84,400.446,1471.22,453.325,2484.78,2074.41,1952.22,6792.37,4069.72,6605.79,7894.39,2207.24,1516.07,301.535,321.25,7877.14,1064.65,0
472.977,7972.02,7730.65,6532.33,6012.54,7972.02,381.231,5298.37,1139.05,7847.82,1005.29,367.448,2492.47,1125.44,393.333,617.661,1597.48,1592.85,2906.81,4048.82,6734.18,1213.15,2410.32,261.909,1483.49,495.434,6704.61,460.523,0
1160.65,7517.35,1894.16,1010.4,459.574,1543.49,445.74,670.813,595.4580000000002,817.9639999999998,1433.68,7404.7,785.6310000000002,475.139,529.856,958.008,602.118,3127.61,4909.06,7517.35,839.502,1020.07,5337.33,477.064,875.3610000000001,965.504,6688.59,861.926,0
815.0419999999998,8487.86,7857.34,867.7869999999998,8487.86,8453.45,311.43,3845.5,1763.79,1394.83,496.364,7720.22,765.6039999999998,719.637,461.441,2069.31,5187.52,1920.63,3272.22,791.681,7265.14,1501.72,7421.97,2148.42,5209.95,349.13699999999994,7401.67,309.408,0
5112.32,7787.79,6090.59,7787.79,6592.66,4820.89,4781.38,4662.08,427.837,3549.53,5087.24,3808.89,1249.74,6018.85,3420.28,6889.21,1125.33,716.2389999999998,2947.8,6360.48,4505.42,2652.79,859.832,3313.15,1150.42,5199.51,5604.08,5627.81,0
2862.47,7767.13,6871.68,6952.47,6633.58,5492.19,2115.92,5207.95,957.657,6530.2,6405.67,6263.96,1049.62,6052.74,7011.77,7767.13,7022.59,827.847,2763.6,3224.38,5319.47,3047.82,1084.06,4000.0,1036.74,1556.05,5273.46,4439.79,0
2460.31,3195.67,2660.45,1874.68,2027.36,1837.28,869.258,1524.92,2272.09,1087.35,2375.41,2038.56,613.265,2118.41,1741.31,2610.29,1998.31,1421.58,2263.65,3195.67,2777.89,2270.12,441.489,1066.16,462.913,370.405,1919.43,2408.02,1
1601.57,5506.91,5364.52,2068.31,3916.66,1272.51,997.99,3402.48,2337.07,4331.9,987.55,5102.88,4806.21,886.29,2728.74,2256.47,2851.2,878.5939999999998,1041.77,982.995,3981.95,5506.91,4103.82,3542.3,525.586,2230.27,4918.94,607.052,0
574.491,7572.49,7160.39,6801.15,2670.58,703.1439999999999,729.692,7117.62,6981.92,6556.48,4718.23,1974.86,6988.23,4897.67,2405.78,645.925,1406.85,1051.21,5966.89,5687.85,2876.95,7572.49,7071.96,7530.71,579.611,314.195,3054.44,4008.31,2
4659.43,7047.4,7047.4,6816.0,6608.56,6268.47,6372.28,6571.04,5919.34,4077.31,6829.87,6830.08,5999.17,4448.66,3232.47,6387.15,3159.33,691.067,1594.3,1653.99,5574.91,5279.9,3571.28,1859.29,1191.85,1525.69,6923.42,2736.41,3
991.229,8173.74,7824.41,8173.74,7994.11,2350.56,5779.29,7873.43,449.64,7891.82,7565.04,7659.66,5567.28,7913.46,1830.58,4861.99,5898.83,841.163,4502.59,7765.9,1081.96,3928.85,443.006,6488.28,4340.91,1390.02,7580.0,6664.04,0
1797.57,7451.81,2236.22,2894.38,1963.62,2985.79,1588.02,3381.7,5939.4,7451.81,7356.01,3258.76,1034.16,1696.3,508.358,750.023,251.022,1085.42,2373.95,1494.01,1088.6,3056.04,3022.5,2133.54,926.538,720.877,6271.65,344.865,2
7014.46,8090.44,4357.0,8090.44,7319.82,877.4780000000002,2133.17,6215.15,3668.85,5569.04,732.13,1065.28,875.842,2097.86,2807.1,1589.51,431.286,1561.03,7255.72,2643.96,874.757,7688.88,6221.33,1601.17,1144.81,466.219,2578.31,947.044,0
2960.05,6582.54,5149.23,3021.55,2368.12,3511.53,848.923,5526.33,5907.56,6582.54,1738.23,4253.29,4092.79,4060.76,3291.89,621.812,5082.69,2114.62,3308.68,4399.32,3131.28,3291.38,3631.38,2995.09,594.445,503.139,3902.95,1852.61,2
7427.65,8093.31,7657.27,5035.82,3947.85,8093.31,784.5889999999998,7956.49,5306.8,6166.36,7868.05,7946.17,4791.69,821.572,612.444,726.444,375.092,3738.37,2545.21,7910.41,1300.42,8076.39,3169.63,793.052,555.8340000000002,1394.81,7785.13,3454.93,0
403.445,7241.35,4826.03,743.4119999999998,4302.68,4313.44,4757.85,6556.85,6776.58,7129.46,7099.0,2158.6,1542.65,3274.6,6831.26,3830.87,7241.35,2775.07,2127.65,5186.9,3748.76,4321.56,1053.99,796.826,498.268,2493.0,6595.62,1471.84,2
744.388,7624.83,4860.24,6967.4,7601.5,7624.83,6814.63,4947.68,2367.78,2717.01,3548.77,4906.13,4496.3,5431.69,4625.33,2704.76,3900.74,3147.22,3497.53,5413.28,3132.5,6693.48,5536.95,388.768,803.3789999999998,570.716,2706.84,1728.37,2
752.421,8361.97,7834.03,4678.71,5393.67,8361.97,624.246,5421.99,717.066,1613.21,2278.85,7445.5,648.9159999999998,2254.54,627.374,857.2660000000002,526.884,1702.32,1743.56,7955.98,4060.66,381.909,4787.85,240.959,2458.09,377.797,7503.34,663.3530000000002,0
1128.88,8051.02,7911.72,8051.02,8050.13,7472.97,7402.05,7575.49,7151.26,7650.48,7629.0,7601.42,4653.83,7216.85,5043.18,3007.63,558.145,1146.36,2902.25,6745.43,784.637,2402.64,326.973,619.467,7504.54,3653.27,7680.85,2224.94,0
792.818,8051.53,3409.26,7603.17,713.441,1684.25,6328.37,3789.35,7263.43,7931.8,7912.56,8039.26,767.117,1276.04,2868.3,8051.53,4311.79,462.948,3412.81,7648.66,4891.65,4144.75,958.164,4327.0,1254.47,1803.1,7588.04,880.716,0
382.331,2788.98,2712.77,2082.93,2107.22,1482.05,1683.28,1829.45,1467.46,1716.25,1783.57,1500.18,1424.45,2293.32,2359.22,2788.98,2428.41,511.692,1285.92,2383.2,2185.19,1973.12,1894.96,980.065,625.265,918.345,2200.24,1608.89,1
467.02,7688.31,6865.07,1571.67,7536.25,7445.47,580.506,585.248,449.55,7688.31,1329.1,7620.49,374.648,1560.12,506.327,983.723,368.71,2394.29,994.842,6799.33,6492.64,383.411,2476.39,490.344,1120.34,380.771,6733.75,812.423,0
5649.75,6858.54,6858.54,4931.24,4342.52,4470.23,4817.64,4766.1,4789.97,3580.71,5860.81,6434.64,1166.91,6423.58,2204.52,6442.37,2265.76,3740.68,4154.31,4191.49,985.555,3671.62,2155.15,1562.56,876.105,1564.54,5557.35,2796.44,3
4344.28,7022.81,6984.64,4304.85,1064.01,3565.2,4341.15,4229.32,1691.8,6906.74,932.075,7022.81,6656.55,2900.16,624.354,1218.09,286.576,4573.36,645.516,3274.05,5116.46,2031.75,4137.58,350.49300000000005,6531.97,414.953,5970.52,532.1519999999998,0
910.907,8118.53,7526.76,6930.5,1614.13,3920.94,220.004,8098.9,3305.85,779.439,2312.03,8118.53,1103.3,642.7330000000002,242.621,2574.4,731.096,2279.81,4795.47,1062.19,6149.9,1473.57,948.783,3983.58,7973.0,330.708,7609.84,796.293,0
404.961,8180.72,3962.05,696.7310000000001,6405.53,7843.4,363.045,7944.83,4456.73,5874.43,1065.64,8180.72,7722.59,643.148,561.253,3092.81,7410.36,1828.71,2846.14,2062.37,6879.84,2431.58,4345.24,2809.23,3953.63,332.31699999999995,3484.42,1517.97,0
